S,C,T,D,y1,y0
1.0,61.755159530550365,0.0,1.0,0.0,1.0
0.0,33.761745907603334,0.0,0.0,0.0,0.0
1.0,-5.405898619671291,0.0,0.0,0.0,0.0
1.0,58.380724644413675,0.0,0.0,0.0,0.0
0.0,38.56667549774933,1.0,0.0,0.0,0.0
1.0,21.83814370186073,1.0,1.0,1.0,0.0
0.0,34.165421605602766,0.0,1.0,1.0,1.0
1.0,31.121123471321102,0.0,1.0,0.0,1.0
1.0,48.2736457940438,0.0,0.0,0.0,0.0
0.0,87.26170833662553,0.0,0.0,0.0,0.0
0.0,55.67135630823651,0.0,0.0,0.0,0.0
1.0,14.884567034168633,0.0,1.0,0.0,1.0
1.0,38.9198454435075,0.0,0.0,0.0,0.0
1.0,10.003244094675779,0.0,1.0,0.0,1.0
1.0,28.99239813059453,0.0,1.0,0.0,1.0
1.0,48.717042269326605,0.0,1.0,0.0,1.0
0.0,40.09017598986725,0.0,0.0,0.0,0.0
0.0,53.22304358053175,0.0,0.0,0.0,0.0
0.0,31.81705699209961,0.0,0.0,0.0,0.0
1.0,53.07792393457189,1.0,0.0,0.0,1.0
1.0,26.25784527977629,0.0,0.0,0.0,0.0
1.0,66.21959958516699,1.0,1.0,1.0,0.0
1.0,34.32902922194913,1.0,0.0,0.0,0.0
0.0,82.7017452414536,0.0,1.0,1.0,1.0
0.0,28.47477165313423,1.0,0.0,0.0,0.0
0.0,55.750076150008454,0.0,1.0,1.0,1.0
1.0,16.098128391212356,0.0,1.0,0.0,1.0
1.0,50.95067618777368,1.0,1.0,1.0,0.0
0.0,47.60715251650237,1.0,0.0,0.0,0.0
0.0,78.67764504818567,0.0,0.0,1.0,0.0
0.0,57.751285554768515,0.0,1.0,1.0,1.0
1.0,18.185095320515,1.0,0.0,0.0,1.0
1.0,38.50867760098656,0.0,0.0,0.0,0.0
0.0,21.066768143194487,0.0,0.0,1.0,0.0
1.0,76.56281485408705,0.0,0.0,0.0,0.0
1.0,60.74216718516154,1.0,0.0,0.0,0.0
0.0,12.161141267845728,0.0,0.0,0.0,0.0
0.0,58.43167738550559,0.0,0.0,0.0,0.0
1.0,52.7492176136662,0.0,0.0,0.0,0.0
0.0,45.56690386830328,0.0,0.0,0.0,0.0
0.0,28.47596811345875,0.0,0.0,0.0,0.0
0.0,45.434462282609935,1.0,0.0,0.0,0.0
0.0,56.1522138486477,1.0,0.0,0.0,1.0
0.0,63.23719014257037,1.0,0.0,0.0,1.0
1.0,38.148029376625225,1.0,0.0,0.0,0.0
0.0,31.160348786619252,0.0,1.0,1.0,1.0
1.0,16.893971551188123,1.0,0.0,0.0,0.0
1.0,66.06245285287198,1.0,0.0,0.0,0.0
0.0,34.442367110163936,1.0,1.0,1.0,1.0
0.0,53.39096301670305,0.0,0.0,0.0,0.0
0.0,39.70033712752226,0.0,0.0,0.0,0.0
1.0,25.978519015306905,0.0,0.0,0.0,0.0
1.0,2.008821587726999,1.0,0.0,0.0,1.0
0.0,5.4702525199712255,0.0,0.0,0.0,0.0
0.0,92.76252845138987,0.0,1.0,0.0,1.0
0.0,63.11975684527257,0.0,1.0,0.0,1.0
1.0,59.48620740975712,0.0,0.0,1.0,0.0
0.0,36.92071715852451,0.0,0.0,0.0,0.0
1.0,14.474027636064761,0.0,1.0,0.0,1.0
1.0,23.876930299594466,0.0,1.0,0.0,1.0
0.0,37.00385898741337,0.0,0.0,1.0,0.0
1.0,70.940821169985,0.0,0.0,0.0,0.0
0.0,60.42634725225706,0.0,1.0,0.0,1.0
0.0,43.6562327539457,0.0,0.0,0.0,0.0
1.0,29.570053511830523,1.0,0.0,0.0,0.0
0.0,29.58490943746223,1.0,0.0,0.0,0.0
1.0,55.48759189779997,0.0,0.0,0.0,0.0
1.0,71.01953449704544,1.0,0.0,0.0,0.0
1.0,51.6763226851942,0.0,1.0,0.0,1.0
0.0,80.09585808908184,0.0,0.0,1.0,0.0
0.0,67.77014050867658,0.0,1.0,1.0,1.0
0.0,11.212190800044759,0.0,1.0,0.0,1.0
1.0,51.9160059201882,0.0,1.0,0.0,1.0
0.0,25.07684189770069,1.0,1.0,1.0,1.0
1.0,80.8582281290054,1.0,1.0,1.0,1.0
0.0,14.01480816434529,0.0,0.0,0.0,0.0
1.0,65.65733050928219,0.0,0.0,0.0,0.0
0.0,43.86317364758947,1.0,0.0,0.0,0.0
1.0,56.175274039384256,0.0,0.0,0.0,0.0
0.0,63.05818312449598,0.0,0.0,0.0,0.0
0.0,56.457229848328275,0.0,1.0,1.0,1.0
0.0,61.10889912496771,0.0,1.0,0.0,1.0
0.0,96.26714143439341,1.0,1.0,1.0,1.0
0.0,41.95056277602983,1.0,0.0,0.0,0.0
0.0,26.498527321931412,0.0,1.0,0.0,1.0
1.0,23.791620040973225,0.0,1.0,1.0,1.0
0.0,79.65805834568772,0.0,1.0,0.0,1.0
0.0,36.89252828456464,1.0,0.0,0.0,1.0
1.0,42.38621968177831,0.0,0.0,0.0,0.0
0.0,58.570609544118355,0.0,1.0,0.0,1.0
0.0,79.81601219786442,0.0,0.0,0.0,0.0
1.0,33.84114905530804,0.0,1.0,1.0,1.0
0.0,17.754387536433093,1.0,0.0,0.0,0.0
1.0,52.467835148859976,0.0,0.0,0.0,0.0
1.0,23.245417509407925,0.0,1.0,0.0,1.0
0.0,54.07496400684491,1.0,0.0,0.0,0.0
0.0,37.30847985395019,0.0,1.0,1.0,1.0
1.0,51.58041246512626,0.0,0.0,0.0,0.0
1.0,53.909840335815495,1.0,0.0,0.0,1.0
0.0,69.80205565654427,1.0,0.0,0.0,1.0
0.0,19.611351842450087,0.0,0.0,0.0,0.0
0.0,40.558089089364735,0.0,1.0,0.0,1.0
1.0,55.90732938303867,0.0,1.0,0.0,1.0
1.0,79.71773685854595,0.0,0.0,0.0,0.0
0.0,75.17421873399358,1.0,1.0,1.0,1.0
1.0,27.753217582241856,0.0,1.0,0.0,1.0
1.0,52.84890195196727,0.0,0.0,0.0,0.0
1.0,29.966183758974093,1.0,1.0,1.0,0.0
0.0,60.29981928693738,0.0,1.0,1.0,1.0
0.0,81.67315874089573,1.0,0.0,0.0,1.0
1.0,29.004864123259203,0.0,0.0,0.0,0.0
1.0,93.21581632690408,0.0,1.0,0.0,1.0
0.0,79.50134954803376,0.0,1.0,0.0,1.0
1.0,59.68832266485275,0.0,0.0,0.0,0.0
1.0,76.71372707552857,1.0,0.0,0.0,1.0
0.0,69.32478316566554,0.0,1.0,1.0,1.0
1.0,80.52220131666914,0.0,0.0,0.0,0.0
1.0,56.85289414752842,0.0,0.0,0.0,0.0
0.0,66.15052009408942,0.0,0.0,0.0,0.0
1.0,30.92716898702259,0.0,1.0,0.0,1.0
0.0,-6.593937244430222,0.0,0.0,0.0,0.0
0.0,49.49415868476626,0.0,1.0,0.0,1.0
1.0,53.390426096117984,0.0,0.0,0.0,0.0
1.0,86.89383672722539,1.0,0.0,0.0,1.0
1.0,80.28106546611463,1.0,0.0,0.0,1.0
0.0,44.21626903508552,0.0,0.0,0.0,0.0
1.0,64.90895025718552,0.0,0.0,0.0,0.0
0.0,52.03716437600053,0.0,0.0,0.0,0.0
1.0,45.32616316491739,0.0,0.0,0.0,0.0
0.0,41.01566689754566,1.0,0.0,0.0,1.0
0.0,43.649708491570784,0.0,1.0,0.0,1.0
1.0,37.59615147765965,1.0,0.0,0.0,0.0
0.0,68.5256516712192,0.0,1.0,0.0,1.0
1.0,41.65200432100588,0.0,0.0,1.0,0.0
0.0,53.70678079726595,0.0,0.0,1.0,0.0
0.0,59.52259636527975,0.0,1.0,1.0,1.0
1.0,69.44189423182182,1.0,0.0,0.0,0.0
0.0,75.56200935702248,0.0,1.0,1.0,1.0
1.0,63.087937076033235,0.0,1.0,0.0,1.0
0.0,31.75488884454647,1.0,0.0,0.0,1.0
1.0,27.88654154355823,0.0,0.0,0.0,0.0
0.0,46.67657854125801,1.0,0.0,0.0,0.0
0.0,15.500914802009106,1.0,0.0,0.0,1.0
0.0,45.762085690107,1.0,0.0,0.0,0.0
0.0,34.95474010383275,0.0,1.0,0.0,1.0
1.0,40.0778910507712,0.0,0.0,0.0,0.0
1.0,70.46156310181607,0.0,0.0,0.0,0.0
0.0,56.54938262579947,0.0,1.0,0.0,1.0
0.0,27.22695026279263,0.0,0.0,0.0,0.0
0.0,20.262930224469535,1.0,0.0,0.0,0.0
1.0,65.59438598365989,0.0,0.0,0.0,0.0
1.0,74.25043077261336,0.0,0.0,0.0,0.0
0.0,65.79182800026085,0.0,1.0,0.0,1.0
0.0,69.67275947729325,0.0,1.0,1.0,1.0
1.0,46.403908638293196,0.0,0.0,0.0,0.0
1.0,80.36466926468577,0.0,0.0,0.0,0.0
0.0,64.32236325896628,0.0,1.0,1.0,1.0
1.0,43.59390531866647,1.0,1.0,1.0,0.0
0.0,75.23743214502028,0.0,1.0,1.0,1.0
1.0,34.21985759706389,0.0,0.0,0.0,0.0
1.0,71.31077811323459,0.0,0.0,0.0,0.0
0.0,33.64322264055562,0.0,0.0,1.0,0.0
1.0,64.75163542282007,0.0,1.0,0.0,1.0
1.0,44.87376044197562,1.0,1.0,1.0,0.0
1.0,75.1667482288141,0.0,0.0,0.0,0.0
0.0,9.249465739461968,0.0,1.0,0.0,1.0
1.0,10.39613583287624,1.0,0.0,0.0,1.0
1.0,55.02664017081695,0.0,0.0,0.0,0.0
1.0,68.82116230261977,1.0,0.0,0.0,0.0
0.0,69.01203537466031,0.0,0.0,0.0,0.0
1.0,19.324556349287434,0.0,1.0,0.0,1.0
1.0,90.70632776626566,1.0,0.0,0.0,1.0
0.0,14.671059022845611,1.0,0.0,0.0,0.0
0.0,16.5834962809966,0.0,1.0,0.0,1.0
1.0,52.18845138351173,1.0,0.0,0.0,1.0
1.0,90.32003516605045,1.0,0.0,0.0,0.0
1.0,63.22037552440062,0.0,0.0,0.0,0.0
0.0,50.63435352645161,0.0,0.0,0.0,0.0
0.0,46.345782249152066,0.0,0.0,0.0,0.0
0.0,75.22123612284875,1.0,0.0,0.0,0.0
0.0,57.95831781435288,0.0,1.0,0.0,1.0
1.0,45.92743865233812,0.0,1.0,0.0,1.0
1.0,58.199330757979325,1.0,0.0,0.0,0.0
1.0,46.503293145100535,1.0,0.0,0.0,0.0
1.0,25.684755340046422,1.0,0.0,0.0,1.0
0.0,40.249970375734875,0.0,0.0,0.0,0.0
0.0,79.547474378982,0.0,1.0,0.0,1.0
0.0,67.08150908868734,0.0,1.0,1.0,1.0
1.0,81.56474701024169,0.0,0.0,1.0,0.0
1.0,29.90346924989968,1.0,0.0,0.0,0.0
0.0,31.769731778744166,1.0,0.0,0.0,1.0
0.0,35.272170691485094,1.0,0.0,0.0,1.0
1.0,77.28212527497583,1.0,0.0,0.0,1.0
1.0,26.15708024191325,0.0,0.0,1.0,0.0
1.0,34.63767448899996,1.0,0.0,0.0,0.0
1.0,54.571136845821066,0.0,0.0,1.0,0.0
1.0,20.085167564580214,1.0,0.0,0.0,1.0
0.0,10.073608216723585,0.0,1.0,0.0,1.0
0.0,9.349432936847926,0.0,1.0,0.0,1.0
1.0,25.381435021859147,1.0,1.0,1.0,0.0
0.0,16.676942255338105,1.0,0.0,0.0,0.0
0.0,46.59222709635865,0.0,0.0,0.0,0.0
1.0,21.40292549024629,1.0,0.0,0.0,1.0
0.0,41.400775803190534,0.0,0.0,0.0,0.0
1.0,78.71873792871786,1.0,0.0,0.0,1.0
1.0,42.797459602649674,0.0,0.0,0.0,0.0
1.0,47.42163124501725,0.0,0.0,0.0,0.0
1.0,43.238650204428396,0.0,0.0,1.0,0.0
1.0,62.60875593689628,0.0,0.0,0.0,0.0
1.0,56.02504408692697,1.0,0.0,0.0,0.0
0.0,76.34467423103078,0.0,1.0,1.0,1.0
0.0,42.02347456778291,1.0,0.0,0.0,1.0
1.0,63.23811724257274,1.0,0.0,0.0,0.0
1.0,32.3402635060873,0.0,1.0,0.0,1.0
1.0,29.869323281207656,0.0,0.0,0.0,0.0
0.0,74.36031115541954,0.0,1.0,1.0,1.0
0.0,5.78456636567882,1.0,1.0,1.0,0.0
0.0,63.42941836960113,0.0,1.0,1.0,1.0
0.0,60.83159154720208,0.0,1.0,0.0,1.0
0.0,38.89714035560416,1.0,1.0,1.0,0.0
1.0,58.668994094170685,1.0,0.0,0.0,0.0
0.0,51.559412440048916,0.0,0.0,0.0,0.0
0.0,75.36801228978749,0.0,1.0,0.0,1.0
1.0,69.86566887616452,0.0,1.0,0.0,1.0
0.0,39.539146017457604,0.0,0.0,0.0,0.0
1.0,54.10222717977652,0.0,1.0,0.0,1.0
0.0,35.380485260108856,0.0,0.0,0.0,0.0
1.0,48.17861936107217,0.0,1.0,0.0,1.0
1.0,71.2229460582194,1.0,0.0,0.0,1.0
0.0,-5.642553109880851,1.0,1.0,1.0,0.0
0.0,22.090129079289312,0.0,0.0,0.0,0.0
0.0,52.855058001212846,0.0,0.0,0.0,0.0
1.0,57.148007309243575,0.0,0.0,0.0,0.0
0.0,78.54484144493688,0.0,0.0,1.0,0.0
1.0,33.608586093845986,1.0,0.0,0.0,1.0
0.0,70.03612810074267,0.0,1.0,1.0,1.0
1.0,78.56414925045533,0.0,0.0,0.0,0.0
1.0,59.13139845060274,1.0,0.0,0.0,0.0
0.0,61.174488177476796,0.0,1.0,0.0,1.0
1.0,40.27922348732561,0.0,0.0,1.0,0.0
1.0,36.5242139042396,1.0,0.0,0.0,0.0
1.0,50.65535420996852,0.0,0.0,0.0,0.0
1.0,22.724199425036833,0.0,0.0,0.0,0.0
1.0,73.1217570566586,1.0,0.0,0.0,1.0
1.0,21.839074175240473,1.0,0.0,0.0,1.0
1.0,32.395782719602096,0.0,0.0,0.0,0.0
1.0,54.5207279273433,1.0,0.0,0.0,0.0
0.0,58.671851287618146,0.0,1.0,0.0,1.0
1.0,52.12541435802385,0.0,0.0,0.0,0.0
0.0,48.47024775426101,0.0,0.0,0.0,0.0
1.0,46.79498508260557,0.0,1.0,0.0,1.0
0.0,31.21611018622601,0.0,0.0,0.0,0.0
1.0,49.72130092033915,0.0,0.0,1.0,0.0
1.0,39.9287767631981,0.0,1.0,0.0,1.0
0.0,76.97899367948625,0.0,1.0,0.0,1.0
1.0,30.031192189784818,1.0,0.0,0.0,1.0
1.0,63.252990078896005,1.0,0.0,0.0,0.0
0.0,90.97441062196144,0.0,1.0,1.0,1.0
0.0,55.66875516325049,0.0,0.0,0.0,0.0
0.0,50.51608965598665,0.0,0.0,1.0,0.0
1.0,65.95991779866996,1.0,0.0,0.0,0.0
0.0,10.677316489442148,0.0,0.0,0.0,0.0
1.0,22.803055074642756,0.0,0.0,0.0,0.0
0.0,45.43949354703204,0.0,0.0,0.0,0.0
1.0,78.30006578471158,0.0,0.0,0.0,0.0
0.0,82.39829985640513,0.0,1.0,0.0,1.0
0.0,51.327925720493376,1.0,0.0,0.0,0.0
1.0,24.596508712806468,1.0,0.0,0.0,1.0
1.0,29.239558251620842,0.0,0.0,1.0,0.0
1.0,9.894249632742543,0.0,0.0,1.0,0.0
0.0,96.60295118388201,0.0,1.0,0.0,1.0
0.0,55.38962031531456,0.0,0.0,0.0,0.0
0.0,98.69182127172141,0.0,1.0,1.0,1.0
1.0,25.996053875925487,0.0,0.0,0.0,0.0
0.0,47.40665924677248,0.0,0.0,0.0,0.0
1.0,44.942871924446294,0.0,1.0,0.0,1.0
1.0,61.899653707770554,0.0,0.0,1.0,0.0
0.0,54.93493156111795,0.0,0.0,0.0,0.0
1.0,66.25286100572909,0.0,1.0,0.0,1.0
0.0,62.45576532606139,1.0,0.0,0.0,1.0
0.0,46.144149136698516,0.0,0.0,0.0,0.0
0.0,54.951943911016116,0.0,1.0,0.0,1.0
1.0,82.79652293487891,0.0,0.0,1.0,0.0
0.0,20.43680203574628,0.0,1.0,0.0,1.0
1.0,57.5472725245949,1.0,0.0,0.0,0.0
0.0,58.554734654545236,0.0,1.0,0.0,1.0
0.0,33.952459150127964,0.0,0.0,0.0,0.0
1.0,51.533864638612236,0.0,0.0,0.0,0.0
1.0,50.36769396884793,0.0,0.0,0.0,0.0
0.0,53.73510443434563,1.0,0.0,0.0,1.0
1.0,37.93643114640565,0.0,0.0,0.0,0.0
1.0,46.7828572617917,0.0,0.0,0.0,0.0
0.0,42.866233483592495,0.0,0.0,0.0,0.0
1.0,37.76657076161728,0.0,1.0,1.0,1.0
0.0,84.64421341107345,0.0,0.0,1.0,0.0
1.0,69.75733305847125,1.0,0.0,0.0,0.0
1.0,81.59888271857307,0.0,0.0,0.0,0.0
0.0,43.85187571236723,1.0,0.0,0.0,0.0
1.0,62.984451313204275,1.0,0.0,0.0,0.0
0.0,54.50901557659014,1.0,0.0,0.0,0.0
0.0,30.259324158457954,1.0,0.0,0.0,1.0
0.0,50.57700204980865,0.0,0.0,0.0,0.0
1.0,28.75680759512892,1.0,0.0,0.0,0.0
0.0,81.41369737876474,0.0,0.0,1.0,0.0
0.0,32.43801845594295,1.0,0.0,0.0,0.0
1.0,64.28807014098165,0.0,0.0,0.0,0.0
0.0,72.11205602697525,0.0,1.0,1.0,1.0
0.0,63.99977143683493,1.0,0.0,0.0,1.0
1.0,81.273754617511,0.0,0.0,1.0,0.0
0.0,36.30458887967994,1.0,0.0,0.0,0.0
1.0,10.2455804082525,1.0,0.0,0.0,1.0
0.0,72.10779100943365,0.0,1.0,0.0,1.0
1.0,35.271592682671,0.0,0.0,0.0,0.0
1.0,56.05377815483908,0.0,0.0,0.0,0.0
0.0,32.56212594585436,1.0,0.0,0.0,0.0
1.0,67.70441492430047,0.0,1.0,0.0,1.0
0.0,36.05728324260657,0.0,0.0,1.0,0.0
0.0,53.705145932235304,0.0,0.0,0.0,0.0
0.0,52.40416535950843,0.0,0.0,0.0,0.0
0.0,75.29062378177287,1.0,0.0,0.0,1.0
1.0,26.57347704136736,0.0,0.0,1.0,0.0
1.0,50.99729623778451,1.0,0.0,0.0,1.0
1.0,49.23961947534267,0.0,0.0,0.0,0.0
0.0,36.92653737805549,0.0,1.0,0.0,1.0
0.0,80.55535708655422,0.0,1.0,0.0,1.0
0.0,31.363139740542387,0.0,0.0,0.0,0.0
1.0,99.20165363556293,0.0,0.0,0.0,0.0
0.0,73.35783846042736,0.0,1.0,0.0,1.0
0.0,21.387358686106666,0.0,0.0,0.0,0.0
1.0,48.398621678981705,0.0,1.0,0.0,1.0
1.0,81.32297598221827,1.0,0.0,0.0,0.0
1.0,54.01787031998161,0.0,1.0,0.0,1.0
1.0,72.72943945303709,1.0,0.0,0.0,0.0
1.0,44.37981175900652,0.0,0.0,0.0,0.0
0.0,25.80847582790784,0.0,0.0,0.0,0.0
1.0,76.67002008931223,0.0,0.0,0.0,0.0
0.0,26.702804489146924,0.0,0.0,1.0,0.0
0.0,58.21501423905065,0.0,1.0,1.0,1.0
0.0,51.8625129221958,0.0,0.0,0.0,0.0
1.0,42.04530230959769,0.0,1.0,0.0,1.0
0.0,35.85542870358866,0.0,1.0,0.0,1.0
1.0,68.22950368426194,0.0,0.0,0.0,0.0
0.0,67.96865074478737,0.0,1.0,0.0,1.0
0.0,58.69404428505503,0.0,0.0,1.0,0.0
0.0,68.75974621045805,0.0,1.0,0.0,1.0
1.0,79.34815818371749,0.0,1.0,0.0,1.0
0.0,71.59216586708857,0.0,1.0,1.0,1.0
0.0,66.70142342983594,0.0,1.0,1.0,1.0
1.0,40.68816597854388,0.0,1.0,0.0,1.0
1.0,38.86478461607802,0.0,0.0,0.0,0.0
0.0,56.27956293605011,1.0,0.0,0.0,1.0
1.0,16.95937257787672,1.0,0.0,0.0,0.0
0.0,73.89019080423978,0.0,1.0,0.0,1.0
0.0,45.064635735776925,0.0,0.0,0.0,0.0
1.0,53.29453674574884,1.0,0.0,0.0,0.0
1.0,62.48413074723911,0.0,1.0,0.0,1.0
1.0,48.96572498523788,1.0,0.0,0.0,1.0
0.0,28.560623550863728,0.0,0.0,0.0,0.0
0.0,39.55023558706911,0.0,1.0,0.0,1.0
0.0,76.96302501459695,0.0,1.0,1.0,1.0
1.0,49.61590627891054,1.0,0.0,0.0,1.0
1.0,58.717571710236435,0.0,0.0,0.0,0.0
0.0,69.34339408447318,0.0,1.0,1.0,1.0
1.0,45.164216897819074,0.0,0.0,0.0,0.0
0.0,20.11151540886887,1.0,1.0,1.0,0.0
1.0,63.01289139903588,1.0,0.0,0.0,1.0
0.0,65.13499184889153,1.0,0.0,0.0,0.0
0.0,38.12804867571231,0.0,1.0,0.0,1.0
0.0,78.63061323020386,1.0,0.0,0.0,1.0
1.0,48.87406023056763,0.0,1.0,1.0,1.0
0.0,13.558932044112815,1.0,0.0,0.0,0.0
1.0,66.23482931395927,0.0,0.0,0.0,0.0
1.0,63.39721804658774,1.0,0.0,0.0,0.0
1.0,29.57348758369385,0.0,0.0,1.0,0.0
0.0,31.009286293459198,0.0,0.0,0.0,0.0
1.0,39.30784939439067,0.0,0.0,0.0,0.0
1.0,48.33148848132743,0.0,1.0,0.0,1.0
1.0,33.43598264887877,0.0,0.0,0.0,0.0
1.0,34.21997429845469,0.0,1.0,0.0,1.0
1.0,20.124530181469904,0.0,0.0,1.0,0.0
1.0,59.26502371378064,0.0,1.0,1.0,1.0
1.0,67.62994265469901,1.0,0.0,0.0,1.0
0.0,52.633805356203865,1.0,1.0,1.0,1.0
0.0,23.109439719617242,1.0,0.0,0.0,0.0
0.0,60.23357105658475,0.0,0.0,1.0,0.0
0.0,44.00144256041099,0.0,0.0,0.0,0.0
1.0,83.93995439695165,1.0,0.0,0.0,0.0
1.0,29.963403822957503,0.0,1.0,0.0,1.0
0.0,77.96603163856697,0.0,0.0,0.0,0.0
1.0,40.34212884522094,0.0,0.0,0.0,0.0
1.0,59.15833014104441,0.0,1.0,0.0,1.0
0.0,53.94396684393976,1.0,0.0,0.0,0.0
1.0,54.31973918930615,0.0,1.0,0.0,1.0
1.0,10.45496419431639,0.0,0.0,0.0,0.0
1.0,61.07990169095501,1.0,0.0,0.0,0.0
0.0,38.36971755335334,0.0,1.0,0.0,1.0
1.0,30.582071710693455,0.0,1.0,1.0,1.0
0.0,24.3503338158102,1.0,0.0,0.0,0.0
0.0,42.01527055283783,0.0,1.0,0.0,1.0
0.0,47.01096431059156,0.0,0.0,1.0,0.0
1.0,55.10597603247023,0.0,1.0,0.0,1.0
0.0,22.139218492862224,1.0,1.0,1.0,1.0
0.0,23.833366077791048,0.0,1.0,0.0,1.0
0.0,89.85151313484822,0.0,1.0,0.0,1.0
0.0,59.88535274442535,0.0,1.0,0.0,1.0
0.0,12.605324137596632,0.0,0.0,0.0,0.0
0.0,59.25017731831399,1.0,1.0,1.0,1.0
1.0,18.1789183218457,0.0,1.0,0.0,1.0
0.0,44.01689845446502,1.0,0.0,0.0,0.0
0.0,79.63693810103364,0.0,1.0,1.0,1.0
1.0,31.96149057207792,0.0,1.0,0.0,1.0
0.0,45.50132715571036,1.0,0.0,0.0,0.0
1.0,91.51971754701965,1.0,0.0,0.0,1.0
1.0,39.401539585598385,1.0,0.0,0.0,1.0
0.0,13.324646702198535,1.0,0.0,0.0,0.0
0.0,55.242458493533285,0.0,1.0,1.0,1.0
1.0,49.56658523280294,0.0,0.0,0.0,0.0
1.0,28.808177247003307,0.0,0.0,0.0,0.0
1.0,21.680458659468734,1.0,0.0,0.0,1.0
0.0,82.99806926232323,0.0,1.0,0.0,1.0
1.0,48.42184885637908,0.0,0.0,0.0,0.0
0.0,13.601401976020284,0.0,0.0,1.0,0.0
0.0,40.00733070005982,1.0,1.0,1.0,0.0
0.0,35.651042502257404,0.0,0.0,0.0,0.0
0.0,45.67158445604491,0.0,0.0,0.0,0.0
1.0,-10.909474870067832,1.0,0.0,0.0,1.0
0.0,76.05297051772567,0.0,0.0,0.0,0.0
1.0,47.24969715486223,0.0,0.0,0.0,0.0
0.0,99.45362793115298,0.0,0.0,0.0,0.0
0.0,51.76766954193527,1.0,0.0,0.0,0.0
1.0,39.87221506258752,0.0,0.0,0.0,0.0
1.0,11.387935127103148,0.0,1.0,0.0,1.0
1.0,56.319661795413076,0.0,0.0,0.0,0.0
1.0,42.33756538179612,0.0,0.0,1.0,0.0
0.0,50.083573151860726,1.0,1.0,1.0,0.0
0.0,87.55130115101184,0.0,1.0,0.0,1.0
1.0,80.74400327194633,0.0,0.0,0.0,0.0
1.0,22.176650647092494,1.0,0.0,0.0,0.0
0.0,90.90839715986972,1.0,0.0,0.0,1.0
0.0,22.28353016856228,1.0,0.0,0.0,0.0
0.0,33.15228232664474,1.0,0.0,0.0,0.0
0.0,32.68070193947243,1.0,0.0,0.0,0.0
0.0,103.44302043407808,0.0,1.0,0.0,1.0
1.0,60.57476429081539,0.0,0.0,0.0,0.0
1.0,9.152098910962174,1.0,1.0,1.0,1.0
0.0,68.39817178486149,0.0,1.0,1.0,1.0
1.0,33.05433384509121,1.0,1.0,1.0,1.0
0.0,93.48491688297845,0.0,1.0,0.0,1.0
0.0,60.08484838654654,0.0,1.0,1.0,1.0
0.0,49.82542626782115,0.0,0.0,0.0,0.0
0.0,46.14813617282279,0.0,0.0,0.0,0.0
1.0,39.20304659694928,0.0,0.0,0.0,0.0
1.0,65.67511801157502,1.0,0.0,0.0,1.0
1.0,66.97629687691821,0.0,0.0,0.0,0.0
1.0,74.74128179685292,1.0,0.0,0.0,0.0
0.0,52.90844696585545,0.0,0.0,0.0,0.0
1.0,51.111631744233584,0.0,1.0,1.0,1.0
1.0,23.280304991882375,0.0,0.0,0.0,0.0
0.0,75.27911003128989,0.0,1.0,0.0,1.0
1.0,85.05352238716716,1.0,1.0,1.0,0.0
1.0,57.97099823426556,0.0,0.0,1.0,0.0
0.0,64.81483327114029,0.0,1.0,1.0,1.0
0.0,54.76433759426825,1.0,1.0,1.0,1.0
0.0,46.008236606602516,0.0,0.0,0.0,0.0
1.0,56.36702322574065,0.0,0.0,0.0,0.0
1.0,83.96210456087837,1.0,0.0,0.0,0.0
0.0,71.1433941604678,0.0,1.0,0.0,1.0
1.0,29.915837644513626,0.0,0.0,1.0,0.0
1.0,59.07152042778583,0.0,0.0,0.0,0.0
0.0,61.44299194478464,0.0,0.0,0.0,0.0
0.0,45.07678191455911,0.0,0.0,1.0,0.0
0.0,59.2635748324088,1.0,0.0,0.0,1.0
1.0,22.845509496206553,0.0,0.0,0.0,0.0
1.0,46.103206489280375,0.0,1.0,0.0,1.0
0.0,35.89274699074258,1.0,0.0,0.0,0.0
1.0,86.86129676369526,0.0,0.0,0.0,0.0
0.0,75.5421104897413,0.0,1.0,0.0,1.0
1.0,32.81146257079553,0.0,0.0,1.0,0.0
1.0,99.04073434987619,0.0,0.0,0.0,0.0
0.0,51.94709813658817,0.0,0.0,0.0,0.0
0.0,59.588062839502484,0.0,1.0,0.0,1.0
0.0,16.22278384367975,0.0,0.0,0.0,0.0
1.0,51.577674207699054,1.0,0.0,0.0,1.0
0.0,31.06378675893999,1.0,0.0,0.0,0.0
0.0,36.693329008144744,1.0,0.0,0.0,0.0
0.0,53.407486146976595,0.0,0.0,1.0,0.0
1.0,56.142219045620145,0.0,0.0,0.0,0.0
0.0,66.13839293565304,0.0,1.0,0.0,1.0
1.0,64.58943424367918,1.0,0.0,0.0,0.0
1.0,48.05408571744384,0.0,0.0,0.0,0.0
0.0,40.24576915644448,0.0,1.0,0.0,1.0
0.0,46.91171912899908,1.0,0.0,0.0,0.0
1.0,33.1915076339461,1.0,1.0,1.0,0.0
1.0,42.932543260418996,0.0,0.0,0.0,0.0
0.0,54.82041515573004,0.0,0.0,0.0,0.0
0.0,64.03991171751937,0.0,1.0,1.0,1.0
0.0,40.741723126493966,0.0,0.0,0.0,0.0
1.0,33.735361831529815,0.0,0.0,1.0,0.0
0.0,41.44635316986481,0.0,0.0,0.0,0.0
